Time  Coordinate0  Coordinate1  Coordinate2  Displacement0  Displacement1  Displacement2  Force0  Force1  Force2  
 1.46500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.11733524e-06  -4.07927301e-05  -5.85708642e-05  -6.20002123e-06  -1.12941651e-04  -2.92343735e-07  
 1.46750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.13966354e-06  -4.12968955e-05  -5.95338968e-05  -6.24544178e-06  -1.13995121e-04  -3.13474761e-07  
 1.47000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.16178238e-06  -4.17958013e-05  -6.04861674e-05  -6.30273700e-06  -1.15270869e-04  -3.35808711e-07  
 1.47250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.18371435e-06  -4.22900596e-05  -6.14267543e-05  -6.35609747e-06  -1.16488929e-04  -3.57820412e-07  
 1.47500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.20545456e-06  -4.27795660e-05  -6.23547039e-05  -6.42487974e-06  -1.18006765e-04  -3.81477588e-07  
 1.47750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.22700425e-06  -4.32643539e-05  -6.32690760e-05  -6.46340576e-06  -1.18922118e-04  -4.01634122e-07  
 1.48000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.24837205e-06  -4.37446892e-05  -6.41689598e-05  -6.52847365e-06  -1.20367866e-04  -4.24750301e-07  
 1.48250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.26956008e-06  -4.42206305e-05  -6.50534610e-05  -6.57950869e-06  -1.21536302e-04  -4.46059962e-07  
 1.48500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.29057171e-06  -4.46923047e-05  -6.59216765e-05  -6.63614690e-06  -1.22814642e-04  -4.67861131e-07  
 1.48750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.31141475e-06  -4.51599073e-05  -6.67727367e-05  -6.68487622e-06  -1.23939273e-04  -4.88449454e-07  
 1.49000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.33210104e-06  -4.56237527e-05  -6.76057859e-05  -6.73553876e-06  -1.25112400e-04  -5.09044252e-07  
 1.49250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.35262077e-06  -4.60835944e-05  -6.84199804e-05  -6.78207798e-06  -1.26190089e-04  -5.28702570e-07  
 1.49500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.37299327e-06  -4.65399377e-05  -6.92145058e-05  -6.84337432e-06  -1.27575095e-04  -5.50086872e-07  
 1.49750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.39321845e-06  -4.69927746e-05  -6.99885507e-05  -6.89801244e-06  -1.28821592e-04  -5.70176964e-07  
 1.50000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.41330880e-06  -4.74424446e-05  -7.07413317e-05  -6.93686257e-06  -1.29764639e-04  -5.87768886e-07  
 1.50250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.43326179e-06  -4.78888723e-05  -7.14720944e-05  -6.98275145e-06  -1.30841490e-04  -6.05833564e-07  
 1.50500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.45309689e-06  -4.83325374e-05  -7.21800945e-05  -7.04867952e-06  -1.32332259e-04  -6.26420790e-07  
 1.50750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.47280291e-06  -4.87731781e-05  -7.28646232e-05  -7.09438115e-06  -1.33398033e-04  -6.43477139e-07  
 1.51000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.49240440e-06  -4.92113781e-05  -7.35249852e-05  -7.14014097e-06  -1.34493789e-04  -6.60288791e-07  
 1.51250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.51189447e-06  -4.96469692e-05  -7.41605112e-05  -7.18022700e-06  -1.35455052e-04  -6.75550416e-07  
 1.51500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.53129185e-06  -5.00804100e-05  -7.47705604e-05  -7.22688212e-06  -1.36565464e-04  -6.91371283e-07  
 1.51750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.55059494e-06  -5.05116435e-05  -7.53545031e-05  -7.27455407e-06  -1.37684156e-04  -7.06741907e-07  
 1.52000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.56981483e-06  -5.09409885e-05  -7.59117463e-05  -7.32098760e-06  -1.38791241e-04  -7.21462073e-07  
 1.52250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.58895457e-06  -5.13684883e-05  -7.64417033e-05  -7.37283149e-06  -1.40005447e-04  -7.36468983e-07  
 1.52500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.60802418e-06  -5.17944087e-05  -7.69438115e-05  -7.41700982e-06  -1.41072383e-04  -7.49785379e-07  
 1.52750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.62702424e-06  -5.22187945e-05  -7.74175255e-05  -7.45682873e-06  -1.42037366e-04  -7.61731097e-07  
 1.53000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.64596331e-06  -5.26418180e-05  -7.78623255e-05  -7.49455699e-06  -1.42971765e-04  -7.72878206e-07  
 1.53250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.66485160e-06  -5.30637393e-05  -7.82777000e-05  -7.55308161e-06  -1.44329112e-04  -7.86795387e-07  
 1.53500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.68369407e-06  -5.34846634e-05  -7.86631638e-05  -7.59660355e-06  -1.45383012e-04  -7.97769297e-07  
 1.53750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.70249818e-06  -5.39047460e-05  -7.90182514e-05  -7.62986585e-06  -1.46235791e-04  -8.06580115e-07  
 1.54000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.72126803e-06  -5.43240768e-05  -7.93425113e-05  -7.67211493e-06  -1.47264297e-04  -8.16234248e-07  
 1.54250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.74001936e-06  -5.47430312e-05  -7.96355181e-05  -7.72319649e-06  -1.48477907e-04  -8.26825989e-07  
 1.54500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.75874792e-06  -5.51614848e-05  -7.98968608e-05  -7.76601012e-06  -1.49520534e-04  -8.35515470e-07  
 1.54750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.77747110e-06  -5.55798784e-05  -8.01261515e-05  -7.80957536e-06  -1.50588735e-04  -8.43886029e-07  
 1.55000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.79619400e-06  -5.59983317e-05  -8.03230238e-05  -7.84097729e-06  -1.51411655e-04  -8.49761009e-07  
 1.55250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.81491553e-06  -5.64167956e-05  -8.04871247e-05  -7.88041363e-06  -1.52389479e-04  -8.56384094e-07  
 1.55500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.83364990e-06  -5.68356278e-05  -8.06181334e-05  -7.92996173e-06  -1.53575585e-04  -8.64169947e-07  
 1.55750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.85240747e-06  -5.72550748e-05  -8.07157483e-05  -7.96484596e-06  -1.54483761e-04  -8.69223850e-07  
 1.56000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.87119010e-06  -5.76751941e-05  -8.07796804e-05  -8.00992252e-06  -1.55584978e-04  -8.75360820e-07  
 1.56250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.88999852e-06  -5.80959673e-05  -8.08096697e-05  -8.04166166e-06  -1.56411737e-04  -8.78798921e-07  
 1.56500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.90884983e-06  -5.85178423e-05  -8.08054678e-05  -8.09405617e-06  -1.57669653e-04  -8.85250153e-07  
 1.56750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.92774798e-06  -5.89409025e-05  -8.07668502e-05  -8.13045728e-06  -1.58603094e-04  -8.88633489e-07  
 1.57000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.94669840e-06  -5.93652641e-05  -8.06935985e-05  -8.17101624e-06  -1.59620223e-04  -8.92251692e-07  
 1.57250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.96571016e-06  -5.97911835e-05  -8.05855159e-05  -8.20690754e-06  -1.60553181e-04  -8.94769181e-07  
 1.57500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.98478166e-06  -6.02185913e-05  -8.04424148e-05  -8.24478064e-06  -1.61517097e-04  -8.97111954e-07  
 1.57750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.00392746e-06  -6.06478731e-05  -8.02641295e-05  -8.29115091e-06  -1.62660019e-04  -9.00448003e-07  
 1.58000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.02314899e-06  -6.10790582e-05  -8.00505064e-05  -8.31370010e-06  -1.63325659e-04  -8.99612844e-07  
 1.58250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.04245046e-06  -6.15122258e-05  -7.98013999e-05  -8.35846035e-06  -1.64436066e-04  -9.01885925e-07  
 1.58500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.06184386e-06  -6.19476940e-05  -7.95166907e-05  -8.40104121e-06  -1.65513889e-04  -9.03492489e-07  
 1.58750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.08132990e-06  -6.23854535e-05  -7.91962539e-05  -8.44319335e-06  -1.66578421e-04  -9.04615468e-07  
 1.59000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.10090377e-06  -6.28253500e-05  -7.88399896e-05  -8.47886930e-06  -1.67503951e-04  -9.04265722e-07  
 1.59250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.12058777e-06  -6.32679460e-05  -7.84478088e-05  -8.51479547e-06  -1.68457981e-04  -9.03784584e-07  
 1.59500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.14037585e-06  -6.37130858e-05  -7.80196333e-05  -8.55962915e-06  -1.69579860e-04  -9.04207843e-07  
 1.59750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.16027220e-06  -6.41608512e-05  -7.75554103e-05  -8.59230366e-06  -1.70463076e-04  -9.02445459e-07  
 1.60000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.18028061e-06  -6.46113630e-05  -7.70550966e-05  -8.63460034e-06  -1.71544382e-04  -9.01791063e-07  
 1.60250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.20039513e-06  -6.50644469e-05  -7.65186590e-05  -8.66591408e-06  -1.72398846e-04  -8.99070158e-07  
 1.60500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.22062761e-06  -6.55204043e-05  -7.59460807e-05  -8.70856485e-06  -1.73491942e-04  -8.97752490e-07  
 1.60750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.24097515e-06  -6.59791701e-05  -7.53373590e-05  -8.74465883e-06  -1.74456102e-04  -8.95093654e-07  
 1.61000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.26143615e-06  -6.64406774e-05  -7.46924953e-05  -8.78632787e-06  -1.75529812e-04  -8.92855817e-07  
 1.61250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.28200983e-06  -6.69048745e-05  -7.40115121e-05  -8.83136762e-06  -1.76670143e-04  -8.90702044e-07  
 1.61500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.30270177e-06  -6.73719229e-05  -7.32944362e-05  -8.85529428e-06  -1.77399745e-04  -8.85192125e-07  
 1.61750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.32350100e-06  -6.78415406e-05  -7.25413201e-05  -8.89482657e-06  -1.78436630e-04  -8.81491127e-07  
 1.62000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.34440962e-06  -6.83137677e-05  -7.17522180e-05  -8.93142931e-06  -1.79418408e-04  -8.76973913e-07  
 1.62250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.36541877e-06  -6.87883756e-05  -7.09272032e-05  -8.97668037e-06  -1.80567755e-04  -8.73191940e-07  
 1.62500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.38653204e-06  -6.92654629e-05  -7.00663594e-05  -9.01962255e-06  -1.81682893e-04  -8.68715920e-07  
 1.62750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.40773922e-06  -6.97447800e-05  -6.91697910e-05  -9.04824285e-06  -1.82514925e-04  -8.61818915e-07  
 1.63000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.42903361e-06  -7.02261319e-05  -6.82375999e-05  -9.09339824e-06  -1.83666648e-04  -8.56643612e-07  
 1.63250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.45041129e-06  -7.07094492e-05  -6.72699168e-05  -9.12787475e-06  -1.84616397e-04  -8.49609812e-07  
 1.63500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.47186291e-06  -7.11944807e-05  -6.62668859e-05  -9.17294171e-06  -1.85776801e-04  -8.43471867e-07  
 1.63750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.49337825e-06  -7.16809983e-05  -6.52286635e-05  -9.21159059e-06  -1.86813124e-04  -8.35967140e-07  
 1.64000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.51494894e-06  -7.21687544e-05  -6.41554377e-05  -9.24283781e-06  -1.87695704e-04  -8.26911283e-07  
 1.64250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.53657072e-06  -7.26576868e-05  -6.30474107e-05  -9.28588072e-06  -1.88830220e-04  -8.18922430e-07  
 1.64500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.55822305e-06  -7.31472173e-05  -6.19047946e-05  -9.32676207e-06  -1.89902549e-04  -8.09943125e-07  
 1.64750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.57990635e-06  -7.36374094e-05  -6.07278445e-05  -9.36095989e-06  -1.90860783e-04  -7.99649837e-07  
 1.65000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.60160317e-06  -7.41277829e-05  -5.95168238e-05  -9.39820030e-06  -1.91870786e-04  -7.89071314e-07  
 1.65250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.62330686e-06  -7.46181746e-05  -5.82720402e-05  -9.45059498e-06  -1.93191829e-04  -7.79713710e-07  
 1.65500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.64500295e-06  -7.51082053e-05  -5.69938268e-05  -9.48491067e-06  -1.94147338e-04  -7.67484365e-07  
 1.65750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.66667624e-06  -7.55975110e-05  -5.56825579e-05  -9.52112494e-06  -1.95146362e-04  -7.54864433e-07  
 1.66000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.68830972e-06  -7.60856357e-05  -5.43386220e-05  -9.56071069e-06  -1.96200664e-04  -7.41875055e-07  
 1.66250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.70989457e-06  -7.65723577e-05  -5.29624618e-05  -9.59823501e-06  -1.97220976e-04  -7.27999059e-07  
 1.66500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.73141431e-06  -7.70572836e-05  -5.15545484e-05  -9.63322035e-06  -1.98194186e-04  -7.13143343e-07  
 1.66750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.75284797e-06  -7.75398811e-05  -5.01153772e-05  -9.67126253e-06  -1.99219618e-04  -6.97859282e-07  
 1.67000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.77418072e-06  -7.80197761e-05  -4.86454884e-05  -9.70551524e-06  -2.00172668e-04  -6.81468904e-07  
 1.67250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.79539886e-06  -7.84966393e-05  -4.71454562e-05  -9.74688851e-06  -2.01268917e-04  -6.65108829e-07  
 1.67500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.81647492e-06  -7.89697867e-05  -4.56158619e-05  -9.78526032e-06  -2.02305372e-04  -6.47701672e-07  
 1.67750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.83740345e-06  -7.94390627e-05  -4.40573264e-05  -9.81964905e-06  -2.03257421e-04  -6.29125455e-07  
 1.68000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.85815509e-06  -7.99037499e-05  -4.24704681e-05  -9.85943763e-06  -2.04313205e-04  -6.10354097e-07  
 1.68250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.87871678e-06  -8.03634967e-05  -4.08559460e-05  -9.87968018e-06  -2.04984275e-04  -5.89071968e-07  
 1.68500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.89907735e-06  -8.08180367e-05  -3.92144208e-05  -9.93013885e-06  -2.06262319e-04  -5.69957173e-07  
 1.68750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.91920740e-06  -8.12666333e-05  -3.75465857e-05  -9.95762715e-06  -2.07068800e-04  -5.47997073e-07  
 1.69000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.93909416e-06  -8.17089729e-05  -3.58531718e-05  -9.98964209e-06  -2.07965763e-04  -5.25803396e-07  
 1.69250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.95871604e-06  -8.21445401e-05  -3.41349083e-05  -1.00153881e-05  -2.08735113e-04  -5.02468716e-07  
 1.69500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.97805715e-06  -8.25729515e-05  -3.23925741e-05  -1.00452094e-05  -2.09584643e-04  -4.78886257e-07  
 1.69750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.99709775e-06  -8.29937191e-05  -3.06269516e-05  -1.00804797e-05  -2.10541995e-04  -4.55171684e-07  
 1.70000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.01582722e-06  -8.34066152e-05  -2.88388798e-05  -1.01112422e-05  -2.11412835e-04  -4.30538674e-07  
 1.70250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.03421613e-06  -8.38109192e-05  -2.70292018e-05  -1.01413902e-05  -2.12255653e-04  -4.05276746e-07  
 1.70500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.05225711e-06  -8.42064375e-05  -2.51988022e-05  -1.01657698e-05  -2.12989592e-04  -3.79123102e-07  
 1.70750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.06993180e-06  -8.45927698e-05  -2.33485945e-05  -1.01957658e-05  -2.13832262e-04  -3.52860814e-07  
 1.71000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.08722324e-06  -8.49694710e-05  -2.14795105e-05  -1.02285157e-05  -2.14730797e-04  -3.26290429e-07  
 1.71250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.10411716e-06  -8.53362007e-05  -1.95925022e-05  -1.02452027e-05  -2.15300242e-04  -2.98215003e-07  
 1.71500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.12059009e-06  -8.56923336e-05  -1.76885353e-05  -1.02720860e-05  -2.16061857e-04  -2.70334711e-07  
 1.71750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.13663533e-06  -8.60376872e-05  -1.57686047e-05  -1.02884319e-05  -2.16620340e-04  -2.41463830e-07  
 1.72000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.15224004e-06  -8.63719069e-05  -1.38337032e-05  -1.03162521e-05  -2.17408580e-04  -2.12866053e-07  
 1.72250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.16738451e-06  -8.66944790e-05  -1.18848485e-05  -1.03334767e-05  -2.17971806e-04  -1.83303542e-07  
 1.72500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.18205545e-06  -8.70050319e-05  -9.92307699e-06  -1.03560775e-05  -2.18638667e-04  -1.53662342e-07  
 1.72750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.19623736e-06  -8.73031441e-05  -7.94944249e-06  -1.03762124e-05  -2.19252865e-04  -1.23552634e-07  
 1.73000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.20992455e-06  -8.75886473e-05  -5.96501620e-06  -1.04008847e-05  -2.19962964e-04  -9.33434521e-08  
 1.73250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.22309379e-06  -8.78608961e-05  -3.97088681e-06  -1.04120985e-05  -2.20386068e-04  -6.22611958e-08  
 1.73500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.23574200e-06  -8.81197862e-05  -1.96814013e-06  -1.04216828e-05  -2.20784390e-04  -3.09347413e-08  
 1.73750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.24785416e-06  -8.83648928e-05   4.21073148e-08  -1.04342942e-05  -2.21227104e-04   5.31093775e-10  
 1.74000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.25941593e-06  -8.85958603e-05   2.05876720e-06  -1.04570315e-05  -2.21869690e-04   3.18449452e-08  
 1.74250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.27041919e-06  -8.88125048e-05   4.08069302e-06  -1.04661435e-05  -2.22228280e-04   6.38014479e-08  
 1.74500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.28083771e-06  -8.90141443e-05   6.10679453e-06  -1.04639610e-05  -2.22366548e-04   9.60542893e-08  
 1.74750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.29066934e-06  -8.92007737e-05   8.13593265e-06  -1.04841793e-05  -2.22934208e-04   1.27889431e-07  
 1.75000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.29990046e-06  -8.93720458e-05   1.01669703e-05  -1.04761886e-05  -2.22942155e-04   1.60339869e-07  
 1.75250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.30852624e-06  -8.95278048e-05   1.21987452e-05  -1.04932461e-05  -2.23444198e-04   1.92326457e-07  
 1.75500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.31652771e-06  -8.96675875e-05   1.42301229e-05  -1.04928143e-05  -2.23585107e-04   2.24531265e-07  
 1.75750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.32391084e-06  -8.97914804e-05   1.62599153e-05  -1.04981682e-05  -2.23845167e-04   2.56556103e-07  
 1.76000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.33066420e-06  -8.98992372e-05   1.82869804e-05  -1.04845320e-05  -2.23717577e-04   2.88595298e-07  
 1.76250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.33677344e-06  -8.99904701e-05   2.03101692e-05  -1.04804586e-05  -2.23765492e-04   3.20348365e-07  
 1.76500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.34224305e-06  -9.00653143e-05   2.23283599e-05  -1.04876080e-05  -2.24042566e-04   3.51950016e-07  
 1.76750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.34705731e-06  -9.01233834e-05   2.43404589e-05  -1.04817247e-05  -2.24046635e-04   3.83411191e-07  
 1.77000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.35121496e-06  -9.01647264e-05   2.63453828e-05  -1.04755211e-05  -2.24041503e-04   4.14605154e-07  
 1.77250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.35470918e-06  -9.01891603e-05   2.83420551e-05  -1.04610765e-05  -2.23861344e-04   4.45529546e-07  
 1.77500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.35755834e-06  -9.01971455e-05   3.03295016e-05  -1.04593980e-05  -2.23961152e-04   4.76464886e-07  
 1.77750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.35969408e-06  -9.01869221e-05   3.23066894e-05  -1.04410138e-05  -2.23642972e-04   5.06925253e-07  
 1.78000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.36113560e-06  -9.01589997e-05   3.42726055e-05  -1.04176594e-05  -2.23240914e-04   5.37003189e-07  
 1.78250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.36186841e-06  -9.01130288e-05   3.62262451e-05  -1.04023706e-05  -2.22981827e-04   5.66805234e-07  
 1.78500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.36192232e-06  -9.00498570e-05   3.81665807e-05  -1.03759392e-05  -2.22539751e-04   5.96122765e-07  
 1.78750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.36120066e-06  -8.99668784e-05   4.00925442e-05  -1.03436074e-05  -2.21865081e-04   6.24713830e-07  
 1.79000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.35975783e-06  -8.98656195e-05   4.20030777e-05  -1.03253938e-05  -2.21531673e-04   6.53208722e-07  
 1.79250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.35759759e-06  -8.97462172e-05   4.38971030e-05  -1.02904408e-05  -2.20879374e-04   6.80798957e-07  
 1.79500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.35471091e-06  -8.96085243e-05   4.57735972e-05  -1.02677731e-05  -2.20466833e-04   7.08207240e-07  
 1.79750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.35109786e-06  -8.94525565e-05   4.76315225e-05  -1.02381751e-05  -2.19909365e-04   7.34791706e-07  
 1.80000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.34676401e-06  -8.92784726e-05   4.94698920e-05  -1.02070284e-05  -2.19325358e-04   7.60683553e-07  
 1.80250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.34170123e-06  -8.90861048e-05   5.12877744e-05  -1.01760983e-05  -2.18725415e-04   7.86035656e-07  
 1.80500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.33590816e-06  -8.88753883e-05   5.30843123e-05  -1.01359286e-05  -2.17932195e-04   8.10465884e-07  
 1.80750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.32939922e-06  -8.86466816e-05   5.48587039e-05  -1.01074400e-05  -2.17376850e-04   8.34876068e-07  
 1.81000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.32217617e-06  -8.84000530e-05   5.66102284e-05  -1.00731886e-05  -2.16702834e-04   8.58612741e-07  
 1.81250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.31422853e-06  -8.81352141e-05   5.83382181e-05  -1.00255802e-05  -2.15746581e-04   8.81262087e-07  
 1.81500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.30556081e-06  -8.78522979e-05   6.00420431e-05  -9.98584810e-06  -2.14946898e-04   9.03915050e-07  
 1.81750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.29616645e-06  -8.75511544e-05   6.17211019e-05  -9.95235422e-06  -2.14262102e-04   9.26549417e-07  
