TimeWindow  Iteration  ResRel(Displacement)  ResRel(Force)  
   595       3   2.26951391e-04   9.46750718e-01  
   595       4   1.69705670e-04   3.45374238e-01  
   595       5   7.75898394e-05   2.29166656e-01  
   595       6   5.38838931e-05   8.61757813e-02  
   595       7   2.94066917e-05   4.97207025e-02  
   595       8   1.90546311e-05   2.37050049e-02  
   595       9   1.30052033e-05   1.28852068e-02  
   595      10   8.16109138e-06   3.25049417e-03  
   595      11   4.62155390e-06   2.47770612e-03  
   595      12   2.94930587e-06   2.72750260e-04  
   595      13   1.46371768e-06   2.90711456e-04  
   595      14   7.39872976e-07   1.35620659e-04  
   596       1   1.06707916e-02   9.93278124e-01  
   596       2   2.86309147e-03   7.55182064e-02  
   596       3   1.28579404e-04   1.73326804e-01  
   596       4   1.33431538e-04   1.82593354e-01  
   596       5   1.10109978e-04   1.21496063e-01  
   596       6   6.08334659e-05   7.95562082e-02  
   596       7   3.78727559e-05   4.38811675e-02  
   596       8   1.91993879e-05   3.20902531e-02  
   596       9   1.01750872e-05   1.16742184e-02  
   596      10   5.73051842e-06   5.69254280e-03  
   596      11   2.76745998e-06   2.24228852e-03  
   596      12   1.72685637e-06   1.97075127e-04  
   596      13   8.21012261e-07   3.65145432e-04  
   597       1   1.07659846e-02   9.93824135e-01  
   597       2   2.59407022e-03   1.75718729e-01  
   597       3   2.72698580e-04   9.15237717e-01  
   597       4   1.89681616e-04   3.52452534e-01  
   597       5   1.23464199e-04   2.51300505e-01  
   597       6   7.63909038e-05   5.02903579e-02  
   597       7   4.05982398e-05   3.03081660e-02  
   597       8   2.20979667e-05   3.39276398e-03  
   597       9   1.15991466e-05   1.38919258e-03  
   597      10   6.13964837e-06   2.26867012e-03  
   597      11   2.71826469e-06   1.32625927e-03  
   597      12   1.59036716e-06   6.31050924e-04  
   597      13   7.55739915e-07   5.75919968e-04  
   598       1   1.08637024e-02   9.94373762e-01  
   598       2   2.78821635e-03   4.55667432e-01  
   598       3   2.63202990e-04   4.00874969e-01  
   598       4   2.12903630e-04   2.35842597e-01  
   598       5   1.33965434e-04   9.57811008e-02  
   598       6   7.85703583e-05   1.85824065e-02  
   598       7   4.00327486e-05   7.34161619e-03  
   598       8   1.98287960e-05   6.22138707e-03  
   598       9   1.04201649e-05   8.52135504e-03  
   598      10   6.22054559e-06   2.00096461e-03  
   598      11   3.26728268e-06   3.14135619e-03  
   598      12   1.60807249e-06   2.96501040e-04  
   598      13   8.58756725e-07   2.63275470e-04  
   599       1   1.09635763e-02   9.94906392e-01  
   599       2   2.45065936e-03   2.17191316e-01  
   599       3   1.58904052e-04   3.14378076e-01  
   599       4   1.11020329e-04   1.61113886e-01  
   599       5   4.96127381e-05   9.55628499e-02  
   599       6   3.10040034e-05   2.47125235e-02  
   599       7   1.79271466e-05   9.80825805e-03  
   599       8   9.46653679e-06   4.43920662e-03  
   599       9   5.64364202e-06   1.68296109e-03  
   599      10   2.66267759e-06   1.99713314e-03  
   599      11   1.56397455e-06   1.74758565e-03  
   599      12   9.06403934e-07   7.17264500e-04  
   600       1   1.10637018e-02   9.95455190e-01  
   600       2   2.37899564e-03   2.33817762e-01  
   600       3   1.78630650e-04   6.23621914e-01  
   600       4   1.15079107e-04   3.00638295e-01  
   600       5   6.68038851e-05   1.19943681e-01  
   600       6   3.77050335e-05   3.18403566e-02  
   600       7   1.70342595e-05   3.50375023e-02  
   600       8   1.14081697e-05   1.14056868e-02  
   600       9   5.35832327e-06   5.11832333e-03  
   600      10   3.34485489e-06   2.89253376e-03  
   600      11   1.89301421e-06   2.17022206e-03  
   600      12   1.11515256e-06   2.75680592e-04  
   600      13   5.50727584e-07   3.11821869e-04  
   601       1   1.11633915e-02   9.96037262e-01  
   601       2   2.25686880e-03   7.28511142e-02  
   601       3   7.67843200e-05   4.73299451e-01  
   601       4   9.92026421e-05   3.64208265e-01  
   601       5   6.10540248e-05   2.23349380e-01  
   601       6   4.22990357e-05   3.65186471e-02  
   601       7   1.99333683e-05   4.01869533e-02  
   601       8   1.18022321e-05   1.07181993e-02  
   601       9   5.87125746e-06   3.96586266e-03  
   601      10   3.13318227e-06   1.83640494e-03  
   601      11   1.49188911e-06   2.09540471e-03  
   601      12   8.62082053e-07   5.67541707e-04  
   602       1   1.12655093e-02   9.96601557e-01  
   602       2   2.30686171e-03   2.47223975e-01  
   602       3   1.79170392e-04   6.65021760e-01  
   602       4   1.40962194e-04   1.36480574e-01  
   602       5   6.61113475e-05   1.27373085e-01  
   602       6   3.48811062e-05   6.25019234e-03  
   602       7   1.76610541e-05   1.23782825e-02  
   602       8   1.18827500e-05   8.47491806e-03  
   602       9   5.65973595e-06   2.56560106e-03  
   602      10   2.82545104e-06   8.79920618e-04  
   602      11   1.52705461e-06   5.78286647e-04  
   602      12   8.13260941e-07   8.03392605e-04  
   603       1   1.13696844e-02   9.97132260e-01  
   603       2   2.14657988e-03   2.43937843e-01  
   603       3   2.04620165e-04   5.35646969e-01  
   603       4   2.00195029e-04   3.27022384e-01  
   603       5   7.90505085e-05   1.88481382e-01  
   603       6   5.59128004e-05   7.23595100e-02  
   603       7   3.97770563e-05   6.45415048e-03  
   603       8   1.95169768e-05   1.22178187e-02  
   603       9   1.06475539e-05   9.05398237e-03  
   603      10   5.44229576e-06   7.95292460e-03  
   603      11   2.73320048e-06   1.53395727e-03  
   603      12   1.71275994e-06   1.53395745e-03  
   603      13   9.13710143e-07   8.07139831e-04  
   604       1   1.14729301e-02   9.97688638e-01  
   604       2   2.50199810e-03   7.19414557e-02  
   604       3   1.37167780e-04   3.72219257e-01  
   604       4   1.69584599e-04   2.90271229e-01  
   604       5   1.14498730e-04   1.89804997e-01  
   604       6   6.73887577e-05   8.25946284e-02  
   604       7   4.15634738e-05   7.70967094e-02  
   604       8   2.23620757e-05   2.95451362e-02  
   604       9   1.26532703e-05   1.19886806e-02  
   604      10   6.25716400e-06   4.48742107e-03  
   604      11   2.83482952e-06   2.43321702e-03  
   604      12   1.63878278e-06   9.40204890e-04  
   604      13   8.87848617e-07   4.88450264e-04  
   605       1   1.15777024e-02   9.98240829e-01  
   605       2   2.48115695e-03   2.18409182e-01  
   605       3   9.90133400e-05   6.74135733e-01  
   605       4   9.11519116e-05   9.47475991e-02  
   605       5   3.70983167e-05   6.60211596e-02  
   605       6   2.30859130e-05   1.11278898e-02  
   605       7   1.18542470e-05   8.82858633e-03  
   605       8   6.88945078e-06   3.27600770e-03  
   605       9   3.93658596e-06   3.20129404e-03  
   605      10   2.04430064e-06   7.72302259e-04  
   605      11   1.11467257e-06   4.86051605e-04  
   605      12   6.81617737e-07   1.34351250e-04  
   606       1   1.16801287e-02   9.98797352e-01  
   606       2   2.46549194e-03   4.75364654e-02  
   606       3   7.29245661e-05   4.82640141e-01  
   606       4   8.75214927e-05   3.32872719e-01  
   606       5   6.81303818e-05   2.29773371e-01  
   606       6   4.57473067e-05   9.55427906e-02  
   606       7   2.65475920e-05   1.75768656e-02  
   606       8   1.62728809e-05   1.07316547e-02  
   606       9   1.02282858e-05   1.12969787e-02  
   606      10   6.60210198e-06   8.07236000e-03  
   606      11   2.65679269e-06   3.49747632e-03  
   606      12   1.81690226e-06   1.79703597e-03  
   606      13   1.05815349e-06   6.47900464e-04  
   606      14   6.22414719e-07   3.54985396e-04  
   607       1   1.17843448e-02   9.99332964e-01  
   607       2   2.13385751e-03   2.21140666e-01  
   607       3   1.96971733e-04   5.80427766e-01  
   607       4   1.38772820e-04   3.76029636e-01  
   607       5   6.61471563e-05   2.90540619e-02  
   607       6   3.79408160e-05   3.21336542e-02  
   607       7   2.06440645e-05   9.12679750e-03  
   607       8   1.12460836e-05   2.99877677e-03  
   607       9   6.63413019e-06   1.02313683e-02  
   607      10   3.69436570e-06   2.11845534e-03  
   607      11   1.96029805e-06   3.63338564e-04  
   607      12   1.20460224e-06   1.16437235e-03  
   607      13   7.21920268e-07   1.45899516e-04  
   608       1   1.18896458e-02   9.99844602e-01  
   608       2   2.26307842e-03   3.15590486e-01  
   608       3   2.10555740e-04   4.58388474e-01  
   608       4   1.38106404e-04   7.37995167e-02  
   608       5   6.70738928e-05   1.38226845e-02  
   608       6   3.43947329e-05   2.02638746e-02  
   608       7   2.12219711e-05   7.83971480e-03  
   608       8   1.24963432e-05   1.26789628e-03  
   608       9   5.51211213e-06   2.36053718e-03  
   608      10   3.03131916e-06   1.54610114e-03  
   608      11   1.73057308e-06   7.55985869e-04  
   608      12   9.11367039e-07   1.14277387e-03  
   608      13   5.31758675e-07   1.49910702e-04  
   609       1   1.19940840e-02   1.00035283e+00  
   609       2   2.19752218e-03   2.55978168e-01  
   609       3   2.64699661e-04   5.95297412e-01  
   609       4   2.33698179e-04   2.92146274e-01  
   609       5   1.12932409e-04   2.39797580e-01  
   609       6   6.57972624e-05   5.25280309e-02  
   609       7   4.76681202e-05   6.49717143e-02  
   609       8   2.34446004e-05   2.22405433e-02  
   609       9   1.61700764e-05   2.45905618e-02  
   609      10   7.69326796e-06   6.51772771e-03  
   609      11   5.56156921e-06   4.83666527e-03  
   609      12   3.38987806e-06   2.22725171e-03  
   609      13   2.24719965e-06   6.77691396e-04  
   609      14   1.41206622e-06   4.71556714e-04  
   609      15   7.29628262e-07   3.78384209e-04  
   610       1   1.20988510e-02   1.00083723e+00  
   610       2   1.90050395e-03   2.26903592e-01  
   610       3   2.63583381e-04   1.89127540e-01  
   610       4   1.95434307e-04   1.63435091e-01  
   610       5   9.01048293e-05   6.42351206e-02  
   610       6   6.44398339e-05   3.76893285e-02  
   610       7   3.93750459e-05   2.17685902e-02  
   610       8   2.01218746e-05   9.46305174e-03  
   610       9   1.05267369e-05   8.35268846e-03  
   610      10   7.06842311e-06   4.80401301e-03  
   610      11   3.89017498e-06   3.24127291e-04  
   610      12   1.95724599e-06   8.15381644e-04  
   610      13   9.47789809e-07   1.30908667e-03  
   610      14   6.29048044e-07   2.82699402e-04  
   611       1   1.22032357e-02   1.00131654e+00  
   611       2   1.75009184e-03   2.59449615e-01  
   611       3   3.03878912e-04   2.49578239e-01  
   611       4   2.21665497e-04   7.97393175e-02  
   611       5   8.30766930e-05   5.22057938e-02  
   611       6   4.98082047e-05   2.39692737e-02  
   611       7   2.68089516e-05   1.29902057e-02  
   611       8   1.49268176e-05   3.68337552e-03  
   611       9   7.70696903e-06   9.76398272e-04  
   611      10   3.67189442e-06   3.20454282e-03  
   611      11   1.99615071e-06   1.78188233e-03  
   611      12   1.23766303e-06   6.72767166e-04  
   611      13   8.13674117e-07   1.53845055e-04  
   612       1   1.23069177e-02   1.00177797e+00  
   612       2   1.89858431e-03   4.53156779e-02  
   612       3   1.05827444e-04   7.01344006e-01  
   612       4   1.11411043e-04   5.94988679e-01  
   612       5   8.47234176e-05   5.10266804e-01  
   612       6   5.60087650e-05   2.34834472e-01  
   612       7   3.04558804e-05   2.14039422e-01  
   612       8   2.11172406e-05   8.01969679e-02  
   612       9   1.28511369e-05   3.73315405e-02  
   612      10   6.64210134e-06   1.98123781e-02  
   612      11   3.90323853e-06   7.95453503e-03  
   612      12   2.52350419e-06   4.19417154e-03  
   612      13   1.49176152e-06   2.32418298e-03  
   612      14   8.74308680e-07   7.38725971e-04  
   613       1   1.24110815e-02   1.00222316e+00  
   613       2   1.64057128e-03   3.35583762e-01  
   613       3   3.91383884e-04   4.03356606e-01  
   613       4   3.79937381e-04   5.85561955e-01  
   613       5   2.25271047e-04   8.18901224e-02  
   613       6   9.99216807e-05   1.03702167e-01  
   613       7   5.73692795e-05   2.80761407e-02  
   613       8   3.27369938e-05   1.86038493e-03  
   613       9   1.23677083e-05   4.64249520e-03  
   613      10   7.52968171e-06   2.68304426e-03  
   613      11   3.90428636e-06   4.77481487e-03  
   613      12   2.25273276e-06   7.33511632e-04  
   613      13   1.07376985e-06   2.02333611e-03  
   613      14   6.87388458e-07   1.36090357e-03  
   613      15   3.87889198e-07   5.40358942e-04  
   614       1   1.25155067e-02   1.00262845e+00  
   614       2   1.56901416e-03   2.79763875e-01  
   614       3   3.07217459e-04   1.17544309e-01  
   614       4   1.99817276e-04   8.16962428e-02  
   614       5   1.09018338e-04   2.29661167e-01  
   614       6   6.26780897e-05   1.04120630e-01  
   614       7   3.77864367e-05   6.67330113e-02  
   614       8   2.08487479e-05   3.37235067e-02  
   614       9   1.20137152e-05   1.43493919e-02  
   614      10   6.70399562e-06   5.69891131e-03  
   614      11   3.97082170e-06   3.06423627e-03  
   614      12   2.42256296e-06   5.04564796e-04  
   614      13   1.19222732e-06   1.34294766e-03  
   614      14   7.38004080e-07   5.34512613e-04  
   615       1   1.26196320e-02   1.00302602e+00  
   615       2   1.48084593e-03   1.00886675e-01  
   615       3   1.60097386e-04   4.88869988e-01  
   615       4   1.44359520e-04   2.58586160e-01  
   615       5   8.32923019e-05   1.52653884e-01  
   615       6   6.16853927e-05   4.67181690e-02  
   615       7   3.04166168e-05   1.20926716e-02  
   615       8   1.65705028e-05   1.24093012e-02  
   615       9   7.48010952e-06   8.31678038e-03  
   615      10   4.14950713e-06   3.66827308e-03  
   615      11   2.47690902e-06   1.05302076e-03  
   615      12   1.54015894e-06   3.03713470e-04  
   615      13   7.97813080e-07   4.38873404e-04  
   616       1   1.27220457e-02   1.00341837e+00  
   616       2   1.98578101e-03   3.96410614e-01  
   616       3   3.54619955e-04   5.55460001e-01  
   616       4   3.24082103e-04   6.18804308e-01  
   616       5   1.48389397e-04   4.06923379e-01  
   616       6   8.79128892e-05   9.00394031e-02  
   616       7   3.47920963e-05   5.76231559e-02  
   616       8   2.53149256e-05   3.26867707e-02  
   616       9   1.72026375e-05   1.34958056e-02  
   616      10   8.22440316e-06   4.99771603e-03  
   616      11   3.88213814e-06   1.31399694e-03  
   616      12   2.39081871e-06   1.20453124e-03  
   616      13   1.17424838e-06   1.24460211e-03  
   616      14   5.97833671e-07   4.34105260e-04  
   617       1   1.28249766e-02   1.00377785e+00  
   617       2   1.42835648e-03   4.20538270e-01  
   617       3   2.85201710e-04   5.30931232e-02  
   617       4   1.48901835e-04   1.13961606e-01  
   617       5   9.43671047e-05   1.45656053e-02  
   617       6   3.42656616e-05   8.72446891e-03  
   617       7   1.60829497e-05   3.26152349e-03  
   617       8   8.70012653e-06   2.97989103e-03  
   617       9   4.70082032e-06   2.48289776e-03  
   617      10   2.45206954e-06   8.37803172e-04  
   617      11   1.23834501e-06   2.43161704e-04  
   617      12   6.61147918e-07   3.20893935e-04  
   618       1   1.29269523e-02   1.00411418e+00  
   618       2   1.15145929e-03   4.84216115e-01  
   618       3   2.46416326e-04   2.47450430e-01  
   618       4   2.08252253e-04   1.80184873e-01  
   618       5   1.30214522e-04   1.14033937e-01  
   618       6   7.62662687e-05   7.22247805e-02  
   618       7   3.61506430e-05   4.30044765e-02  
   618       8   2.05890294e-05   2.54033551e-02  
   618       9   1.20446960e-05   1.07758540e-02  
   618      10   7.93633287e-06   5.16305613e-03  
   618      11   3.84874958e-06   3.03960907e-03  
   618      12   1.84881076e-06   9.19544543e-04  
   618      13   1.09014791e-06   9.90673866e-04  
   618      14   6.93599498e-07   4.90400454e-04  
   619       1   1.30288721e-02   1.00443594e+00  
   619       2   3.77470223e-05   6.77945259e-02  
   619       3   3.88402813e-05   2.04585494e-02  
   619       4   1.90078001e-05   8.75500300e-03  
   619       5   6.21917093e-06   2.74854925e-03  
   619       6   3.14512691e-06   1.12630526e-03  
   619       7   1.70622268e-06   1.67182102e-03  
   619       8   1.07176748e-06   1.66202487e-04  
   619       9   4.27257658e-07   5.32299610e-04  
   620       1   1.31311946e-02   1.00473207e+00  
   620       2   1.48226030e-03   1.22992982e-01  
   620       3   2.75285553e-04   3.31829517e-01  
   620       4   2.03130712e-04   8.91327794e-02  
   620       5   1.02335968e-04   1.43320379e-01  
   620       6   6.03356930e-05   1.91809547e-02  
   620       7   3.01032163e-05   2.48932149e-02  
   620       8   1.53206844e-05   7.46991251e-03  
   620       9   8.33162573e-06   2.25131568e-03  
   620      10   4.23665083e-06   2.44990541e-03  
   620      11   2.59332635e-06   1.23447754e-03  
   620      12   1.22653464e-06   3.79241189e-04  
   620      13   8.31287292e-07   5.18952938e-04  
   621       1   1.32328901e-02   1.00501502e+00  
   621       2   1.23724009e-03   4.75247293e-01  
   621       3   3.79188490e-04   4.18188177e-01  
   621       4   2.54444087e-04   2.12303831e-01  
   621       5   9.24352948e-05   1.42724095e-01  
   621       6   5.47106134e-05   2.35206586e-02  
   621       7   2.45983401e-05   2.79854107e-02  
   621       8   1.54520163e-05   1.12794123e-02  
   621       9   7.97165880e-06   6.28714558e-03  
   621      10   5.62557716e-06   8.28724045e-04  
   621      11   2.14898060e-06   1.09347366e-03  
   621      12   1.29994467e-06   6.60880919e-04  
   621      13   6.46054685e-07   5.21611492e-04  
   622       1   1.33336549e-02   1.00527860e+00  
   622       2   1.26408257e-03   2.04682274e-01  
   622       3   1.41951530e-04   1.91323262e+00  
   622       4   1.46424700e-04   3.60928128e-01  
   622       5   8.62935049e-05   2.02571268e-01  
   622       6   4.17162309e-05   5.71319201e-02  
   622       7   2.89229066e-05   4.63074514e-02  
   622       8   1.66811845e-05   1.00528041e-02  
   622       9   9.66305478e-06   2.62149130e-04  
   622      10   2.82449447e-06   8.00754040e-04  
   622      11   1.66551977e-06   1.02896889e-03  
   622      12   8.43847942e-07   4.34703906e-04  
   623       1   1.34350301e-02   1.00551323e+00  
   623       2   1.08622840e-03   2.81643726e-01  
   623       3   2.07968976e-04   3.75316102e-02  
   623       4   1.22513971e-04   7.90344275e-02  
   623       5   6.25424331e-05   5.52146731e-02  
   623       6   3.57730654e-05   1.30984545e-02  
   623       7   1.72561923e-05   2.11466234e-02  
   623       8   9.13997984e-06   5.39955169e-03  
   623       9   3.92341032e-06   3.44512251e-04  
   623      10   1.89300631e-06   1.76860782e-03  
   623      11   8.99371950e-07   4.16690851e-04  
   624       1   1.35352905e-02   1.00574373e+00  
   624       2   1.07860379e-03   8.45860440e-02  
   624       3   1.42611476e-04   1.67094149e-01  
   624       4   8.89893546e-05   1.94824290e-01  
   624       5   4.77111373e-05   3.35081717e-02  
   624       6   2.94302988e-05   4.32455468e-02  
   624       7   1.50043859e-05   5.95375518e-03  
   624       8   7.43730294e-06   4.88764213e-03  
   624       9   4.11635147e-06   4.62790145e-04  
   624      10   2.23988364e-06   2.60530044e-03  
   624      11   1.18379742e-06   1.53240601e-03  
   624      12   7.53771805e-07   1.56407018e-04  
   625       1   1.36362354e-02   1.00594741e+00  
   625       2   7.01466279e-04   1.01050501e-01  
   625       3   2.14211075e-04   3.34146700e-01  
   625       4   1.60888208e-04   9.72607418e-02  
   625       5   6.19789635e-05   4.12724308e-02  
   625       6   3.79472055e-05   2.43755971e-02  
   625       7   2.11578338e-05   3.85880900e-03  
   625       8   8.95170603e-06   7.77485317e-03  
   625       9   4.62206469e-06   7.06077260e-04  
   625      10   2.01567591e-06   4.89908441e-04  
   625      11   1.09446830e-06   3.82446463e-04  
   625      12   6.16281605e-07   5.86905000e-04  
   626       1   1.37369395e-02   1.00613872e+00  
   626       2   1.50614526e-03   1.64598125e-01  
   626       3   3.66823904e-04   6.97254740e-01  
   626       4   3.89840262e-04   4.73448400e-01  
   626       5   2.12476923e-04   2.00895422e-01  
   626       6   1.32067399e-04   1.36326205e-01  
   626       7   6.88019836e-05   3.65941395e-02  
   626       8   4.57112211e-05   1.96569348e-02  
   626       9   2.36646965e-05   1.01430894e-02  
   626      10   1.17535736e-05   3.84027708e-03  
   626      11   5.67378763e-06   4.26726326e-03  
   626      12   2.86551928e-06   1.36951718e-03  
   626      13   1.38823251e-06   1.08544744e-03  
   626      14   9.02712204e-07   5.85130884e-04  
   627       1   1.38379347e-02   1.00630976e+00  
   627       2   1.09431992e-03   1.79106618e-01  
   627       3   2.27210456e-04   3.15821115e-01  
   627       4   1.60563280e-04   1.25068029e-01  
   627       5   7.16186303e-05   5.63274366e-02  
   627       6   3.51408405e-05   2.64603216e-02  
   627       7   1.94393821e-05   1.38563456e-02  
   627       8   1.14765161e-05   9.69184690e-03  
   627       9   7.55504550e-06   1.41698683e-03  
   627      10   2.77063667e-06   3.09631698e-03  
   627      11   1.57475701e-06   8.75972372e-04  
   627      12   8.97260837e-07   1.06452280e-03  
   627      13   5.48661912e-07   2.90927916e-04  
   628       1   1.39381361e-02   1.00647283e+00  
   628       2   1.21082319e-03   4.49093343e-01  
   628       3   3.05756514e-04   1.23429170e-01  
   628       4   1.86069520e-04   4.64877163e-02  
   628       5   7.97126951e-05   1.27264233e-01  
   628       6   4.07035326e-05   5.57215886e-02  
   628       7   2.10851933e-05   2.14797726e-02  
   628       8   1.18412503e-05   1.65589238e-02  
   628       9   8.23980764e-06   5.10845675e-03  
   628      10   4.97909328e-06   1.70687974e-03  
   628      11   3.28803771e-06   1.74945139e-03  
   628      12   1.31293450e-06   3.02152406e-04  
   628      13   5.28623339e-07   4.37265471e-04  
   629       1   1.40395985e-02   1.00661704e+00  
   629       2   1.24408108e-03   1.19507159e-01  
   629       3   1.58549677e-04   2.87607848e-01  
   629       4   1.29196117e-04   1.50625039e-01  
   629       5   4.56328032e-05   1.50669056e-01  
   629       6   2.85576707e-05   6.15369774e-02  
   629       7   1.63754578e-05   4.06969960e-02  
   629       8   1.13970112e-05   1.83393336e-02  
   629       9   4.76650289e-06   1.50163067e-02  
   629      10   2.27995414e-06   7.32990156e-03  
   629      11   1.69739437e-06   1.81273692e-03  
   629      12   8.22371526e-07   1.05937681e-03  
   629      13   6.12217334e-07   1.39957751e-05  
   630       1   1.41415318e-02   1.00674896e+00  
   630       2   1.45577122e-03   2.22222196e-01  
   630       3   1.98395943e-04   3.40490087e-01  
   630       4   1.43938442e-04   1.91566314e-01  
   630       5   6.51477947e-05   1.27047156e-01  
   630       6   3.89116022e-05   5.22494913e-02  
   630       7   2.04444950e-05   1.56417928e-02  
   630       8   1.25900233e-05   8.16470404e-03  
   630       9   6.16356200e-06   3.53274729e-03  
   630      10   3.84209157e-06   1.11153107e-03  
   630      11   1.76229077e-06   7.28348972e-04  
   630      12   1.04104557e-06   5.30302894e-04  
   630      13   5.02227592e-07   5.16791497e-05  
   631       1   1.42441573e-02   1.00686588e+00  
   631       2   1.62513844e-03   3.69087452e-01  
   631       3   2.20767162e-04   1.47555398e-01  
   631       4   1.60819678e-04   2.54981665e-02  
   631       5   5.48184636e-05   2.26986173e-02  
   631       6   3.27197080e-05   3.76295253e-02  
   631       7   1.46816133e-05   4.12243240e-03  
   631       8   7.63514021e-06   3.81686271e-03  
   631       9   4.28583854e-06   2.71978753e-03  
   631      10   2.31671746e-06   8.28420162e-04  
   631      11   1.18217639e-06   1.08495749e-03  
   631      12   6.75136730e-07   7.01900746e-04  
   632       1   1.43470173e-02   1.00697312e+00  
   632       2   1.74508675e-03   7.74921995e-02  
   632       3   1.09277403e-04   1.92333810e+00  
   632       4   1.18944967e-04   1.90241982e+00  
   632       5   7.86612596e-05   1.09410169e+00  
   632       6   5.09962145e-05   1.52079452e-01  
   632       7   3.38761769e-05   1.11963580e-01  
   632       8   2.02157404e-05   1.50832770e-02  
   632       9   1.18793808e-05   6.34324022e-03  
   632      10   6.18808043e-06   1.10366136e-03  
   632      11   3.20028462e-06   2.68185348e-03  
   632      12   1.52036031e-06   1.79299199e-03  
   632      13   9.00509413e-07   1.51894607e-03  
   632      14   5.02704039e-07   9.21729105e-04  
   633       1   1.44511807e-02   1.00706873e+00  
   633       2   1.94406882e-03   4.44556416e-01  
   633       3   3.03012169e-04   4.57263709e-01  
   633       4   2.34016488e-04   2.15094889e-01  
   633       5   1.09588602e-04   1.68691363e-01  
   633       6   8.47666923e-05   3.97049598e-03  
   633       7   3.09911263e-05   3.71981983e-03  
   633       8   1.45323373e-05   8.37048221e-03  
   633       9   8.14930172e-06   1.88855880e-03  
   633      10   5.11296903e-06   2.17611701e-03  
   633      11   2.66173419e-06   4.01257220e-03  
   633      12   1.52982657e-06   2.91491759e-04  
   633      13   7.60033321e-07   2.66256241e-04  
   634       1   1.45563402e-02   1.00715250e+00  
   634       2   1.91075058e-03   1.02593587e-01  
   634       3   1.13339141e-04   6.69902845e-01  
   634       4   1.16417682e-04   5.14863263e-01  
   634       5   5.19632528e-05   3.53015989e-01  
   634       6   3.31005976e-05   1.09717932e-01  
   634       7   1.77802870e-05   3.96063574e-02  
   634       8   1.03607478e-05   1.11179373e-02  
   634       9   6.03683375e-06   7.25715990e-03  
   634      10   3.37943444e-06   4.50213435e-03  
   634      11   1.72649148e-06   1.96107115e-03  
   634      12   8.71429151e-07   1.05506301e-04  
   635       1   1.46627445e-02   1.00722825e+00  
   635       2   1.95242563e-03   4.39261323e-02  
   635       3   1.19442377e-04   6.02310881e-01  
   635       4   1.25357838e-04   4.36347894e-01  
   635       5   6.83476352e-05   2.81277014e-01  
   635       6   5.62871723e-05   1.37693096e-01  
   635       7   2.54866849e-05   1.96937681e-02  
   635       8   1.55729362e-05   4.52989878e-03  
   635       9   8.40636488e-06   1.69161352e-02  
   635      10   5.61140046e-06   8.43246038e-03  
   635      11   3.48547077e-06   3.60967597e-03  
   635      12   2.41037785e-06   1.56103348e-03  
   635      13   1.22713347e-06   1.54881874e-03  
   635      14   8.29290942e-07   4.10750342e-04  
   636       1   1.47705970e-02   1.00729465e+00  
   636       2   2.68071951e-03   3.06812609e-02  
   636       3   1.18464404e-04   6.06093287e-01  
   636       4   1.35163990e-04   5.22660728e-01  
   636       5   1.47321032e-04   4.02121503e-01  
   636       6   1.33372258e-04   2.43155135e-01  
   636       7   1.05939974e-04   1.91530832e-01  
   636       8   7.04536025e-05   8.06390017e-02  
   636       9   4.13276136e-05   6.33519094e-02  
   636      10   2.36471388e-05   2.10880568e-02  
   636      11   1.57840691e-05   2.93136640e-02  
   636      12   8.63958464e-06   1.90463762e-02  
   636      13   4.99900282e-06   9.02949772e-03  
   636      14   2.95468857e-06   7.06691302e-03  
   636      15   1.78142209e-06   3.15645297e-03  
   636      16   1.01731011e-06   5.40603274e-04  
   636      17   6.22740543e-07   4.25365949e-04  
   637       1   1.48793953e-02   1.00735551e+00  
   637       2   2.24546784e-03   3.57725639e-01  
   637       3   4.73607579e-04   2.36536958e-01  
   637       4   3.40381666e-04   1.57519233e-01  
   637       5   1.65805225e-04   1.41001828e-01  
   637       6   8.43407405e-05   7.16365504e-02  
   637       7   4.84565145e-05   1.08612007e-01  
   637       8   2.86987264e-05   7.46580968e-03  
   637       9   1.86563253e-05   5.29070263e-03  
   637      10   1.02160293e-05   9.68242680e-03  
   637      11   5.92463824e-06   1.47403572e-03  
   637      12   2.95236301e-06   4.55674367e-04  
   637      13   1.65399666e-06   1.85549433e-03  
   637      14   1.01665967e-06   2.17695457e-04  
   637      15   5.09269982e-07   1.98343096e-04  
   638       1   1.49910995e-02   1.00740288e+00  
   638       2   2.25127867e-03   4.82369954e-01  
   638       3   4.75002794e-04   1.91404243e-01  
   638       4   3.10728026e-04   1.22895466e-01  
   638       5   1.41424869e-04   6.35987072e-02  
   638       6   8.12557958e-05   9.92195375e-03  
   638       7   3.48396439e-05   1.00618440e-02  
   638       8   1.90460446e-05   1.31517947e-02  
   638       9   1.20801725e-05   8.10404410e-03  
   638      10   7.03009632e-06   7.08859593e-03  
   638      11   4.20930413e-06   3.58039929e-03  
   638      12   2.62514180e-06   2.63005790e-03  
   638      13   1.44463569e-06   1.00410125e-03  
   638      14   7.51128430e-07   1.20422182e-03  
   638      15   4.11595293e-07   6.29377915e-04  
   639       1   1.51049550e-02   1.00744414e+00  
   639       2   2.69966058e-03   4.19309548e-01  
   639       3   3.55548321e-04   2.40122582e-01  
   639       4   2.54135821e-04   8.12439215e-02  
   639       5   9.27156816e-05   1.01058892e-01  
